1525,"YouTuber PewDiePie cancels $50,000 pledge to anti-hate group","YouTuber Felix Kjellberg, known as 'PewDiePie', has pulled back his $50,000 pledge to Anti-Defamation League (ADL), a group that campaigns against anti-Semitism. This follows fans claiming PewDiePie was pressured to make the donation. ""I made the mistake of picking a charity I was advised to, instead of picking [one] I'm personally passionate about, which is 100% my fault,"" Kjellberg said.",The Guardian,https://www.theguardian.com/technology/2019/sep/12/youtube-pewdiepie-donation-anti-defamation-league?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1526,We should respect all languages equally: Mamata Banerjee,"West Bengal CM Mamata Banerjee on Saturday wished people on Hindi Diwas and said everybody should respect all languages and cultures equally. Her statement came after Home Minister Amit Shah said Hindi which is spoken the most can unite the country. ""We may learn many languages but should never forget our mother-language,"" she tweeted.",The Financial Express,https://www.financialexpress.com/india-news/hindi-diwas-row-respect-all-languages-but-not-at-cost-of-mother-tongue-says-mamata-banerjee/1706108/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1527,It is India not Hindiya: DMK over Shah's Hindi Diwas tweet,"DMK President MK Stalin on Saturday criticised Home Minister Amit Shah's tweet on Hindi Diwas and asked him to withdraw his statement. Earlier today, Shah tweeted that Hindi can play a key role in 'uniting the country' and urged people to use it more. ""Unity in diversity is the foundation of this country...this is India, not Hindiya,"" Stalin said.",Times Now,https://www.timesnownews.com/india/article/is-it-india-or-hindia-asks-dmk-president-mk-stalin-over-amit-shahs-push-for-hindi-language/488633?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1528,GrabOnRent settles with GrabOn over trademark infringement,"Bengaluru-based products rental startup GrabOnRent has agreed to settle with coupons retailer GrabOn over trademark infringement allegations. GrabOnRent agreed that it and its vendors will not sell, advertise and deal in goods or services under ""GrabOnRent"", ""GrabOn"" or similar trademarks within a specified timeframe. The case was settled before Delhi High Court Mediation and Conciliation Centre.",Inc42,https://inc42.com/buzz/grabonrent-accedes-to-delhi-hc-order-on-trademark-infringement-by-grabon/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1529,"Never felt beautiful, makeup gave me wings to fly: Lady Gaga","Lady Gaga, who will soon launch her new makeup line Haus Laboratories, said in an interview that putting on makeup gives her wings to fly. ""I never felt beautiful and have days when I still don't. Then I put makeup...I feel this superhero within,"" she said. She revealed how her makeup artist would put on her makeup whenever she cried.",PINKVILLA,https://www.pinkvilla.com/fashion/beauty/lady-gaga-reveals-she-never-felt-beautiful-and-when-she-put-makeup-it-gave-her-wings-fly-473766?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1530,Priyanka turns showstopper at The Sky Is Pink world premiere,Priyanka Chopra turned showstopper at the 'The Sky Is Pink' world premiere at the Toronto International Film Festival. Priyanka wore a strapless black and white ruffled gown by Marchesa from their Fall 2019 collection. Her co-star Farhan Akhtar and his girlfriend Shibani Dandekar also attended the event. Priyanka is one of the producers of 'The Sky Is Pink'.,Times Now,https://www.timesnownews.com/entertainment/fashion/article/pics-in-a-strapless-ruffled-dress-priyanka-chopra-looks-gorgeous-at-the-sky-is-pink-world-premiere/488504?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1533,JK Rowling donates $18.8M to research centre named after her mother,"Harry Potter author JK Rowling has donated $18.8 million towards multiple sclerosis research at a centre named after her late mother, Anne Volant Rowling, who died of the disease. The donation will be used for new facilities at the Anne Rowling Clinic in Scotland's University of Edinburgh. The clinic was started after a $12.5-million donation by Rowling in 2010.",YourStory,https://yourstory.com/herstory/2019/09/author-jk-rowling-donates-millions-ms-research?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1534,"If Pak doesn't want war, it should hand over PoK to us: Union Minister","Union Minister Ramdas Athawale has said, ""If [Pakistan doesn't] want a war and Imran Khan thinks of Pakistan's interest, then he should hand over PoK (Pakistan-occupied Kashmir) to us."" ""If they hand over PoK to us, we will set up many industries there. We will also help Pakistan in trade and help fight poverty and unemployment,"" he added.",The Quint,https://www.thequint.com/news/india/pakistan-should-hand-over-pok-to-india-union-min-ramdas-athawale
1535,Facebook not complying with Indian law: TN govt tells SC,"The Tamil Nadu government on Thursday claimed in the Supreme Court that Facebook, alongside other social media companies, isn't complying with the Indian law. It claimed that this is resulting in ""increased lawlessness"" and difficulties in ""detecting crimes"". The Madras High Court was earlier restrained by the SC from passing any effective orders over linking Aadhaar to social media accounts.",YourStory,https://yourstory.com/2019/09/facebook-indian-laws-tamil-nadu-aadhaar-supreme-court?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1537,Disney CEO resigns from Apple board ahead of Apple TV+ launch,"Walt Disney CEO Bob Iger resigned from Apple's board of directors on September 10, regulatory filings revealed. This comes ahead of the launch of Apple's recently unveiled video streaming subscription service Apple TV+, which stands as a direct rival to the entertainment conglomerate's own service, Disney+. Iger became an Apple director shortly after Apple Co-founder Steve Jobs' death in 2011.",Engadget,https://www.engadget.com/2019/09/13/bob-iger-disney-ceo-resigns-apple-board/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1538,"Leader dresses up as groom, workers as 'baraatis' to meet Akhilesh","Samajwadi Party (SP) leader Firoz Khan dressed up as a groom and was accompanied by party workers pretending to be 'baraatis' to meet former Uttar Pradesh CM and party President Akhilesh Yadav in Rampur. Some SP leaders have alleged that they are being prevented from meeting Akhilesh or going to Rampur, while the district administration denied putting such restrictions.",Hindustan Times,https://www.hindustantimes.com/lucknow/sp-leader-dresses-up-as-groom-workers-as-baraatis-to-meet-akhilesh-yadav-in-rampur/story-9a5uIuS3JHck3sxgE5ZZGK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1540,Human corpses move significantly for over a year after death: Study,"A recently published study, where movements of a human corpse were studied and photographed over 17 months, claimed that the body moves significantly for over a year after death. In one case study, arms initially close to body ended up flung out to the side. The lead researcher attributed this to decomposition as the body ""mummifies"" and ""ligaments dry out"".",Hindustan Times,https://www.hindustantimes.com/world-news/human-bodies-move-around-for-more-than-a-year-after-death-find-scientists/story-hgPuyoKUhSyxaagTnxGw5K.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1541,Burj Khalifa-sized asteroid among 2 to pass by Earth soon: NASA,"Two medium-sized near-Earth objects (NEOs), including one asteroid nearly as long as Earth's tallest building Burj Khalifa, are set to safely fly by Earth, NASA said. The two bodies will pass by on September 14 and 15, as per Indian time. NASA added it's tracking the objects but orbit calculations ruled out any chance that they could pose a threat.",India.com,https://www.india.com/technology/asteroid-nearly-as-tall-as-burj-khalifa-to-whiz-past-earth-today-warns-nasa-3773326/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1544,I expected the world to react more on Kashmir: Pak PM Imran Khan,"Pakistan PM Imran Khan has said, ""Sadly, I...expected the world to react much more than it has on the Kashmir issue."" ""Kashmir is no longer a disputed territory as far as India is concerned. They have made it a part of India,"" he added. Earlier, Pakistan Interior Minister Ijaz Ahmad Shah said the international community believes India and not us.",ANI,https://www.aninews.in/news/world/asia/expected-world-to-react-more-on-kashmir-says-imran-khan20190914072027/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1545,Pak shows white flag to get bodies of soldiers killed by Indian Army,A video showing Pakistan Army raising white flag to retrieve the bodies of two of its soldiers killed by the Indian Army along the LoC has surfaced online. The Indian Army killed the two soldiers in retaliation to unprovoked ceasefire violation by Pakistan. The Indian Army reportedly said it allowed Pakistan to retrieve the bodies as it respects the dead.,Twitter,https://twitter.com/ANI/status/1172741638944370690?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1546,AIADMK leader booked for erecting hoarding that led to woman's death,"AIADMK leader S Jayagopal has been booked for erecting illegal hoardings for his son's wedding that led to the death of 23-year-old woman in Tamil Nadu's Chennai. Meanwhile, Madras High Court had also criticised the leader, asking, ""Couldn't that politician have conducted the family marriage without flex boards?"" Deputy CM O Panneerselvam also attended the wedding.",The New Indian Express,http://www.newindianexpress.com/states/tamil-nadu/2019/sep/13/tn-techie-death-aiadmk-functionary-responsible-for-putting-up-hoardings-booked-2033120.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1547,Trump says energy-efficient light bulbs make him look orange,"During his speech to House Republicans in Baltimore, US President Donald Trump claimed that energy-efficient light bulbs, which his administration has tried to block, make him look orange. He described energy-efficient light bulbs as ""many times more expensive than that old, incandescent bulb that worked very well"", adding that energy-efficient light bulbs' ""light's no good"".",The Guardian,https://www.theguardian.com/us-news/video/2019/sep/13/donald-trump-blames-lightbulbs-for-his-orange-hue-video?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1548,Fires at Saudi Aramco oil facilities after drone attacks,"Drone attacks on two oil facilities owned by Saudi Arabia's state-owned oil giant Saudi Aramco in Abqaiq and Khurais provinces on Saturday caused fires, a Saudi interior ministry spokesman said without identifying the source of the drones. A Saudi-led military coalition has been battling Yemen's Houthis rebels since March 2015, and the latter have launched similar attacks in the past.",The Quint,https://www.thequint.com/news/hot-news/saudi-arabia-oil-facilities-ablaze-after-drone-strikes
1551,Actress Felicity Huffman gets 14 days in prison for college scandal,"Emmy and Golden Globe Award winner Felicity Huffman has been sentenced to 14 days in prison for rigging her daughter's entrance exam scores for US college admissions. The 'Desperate Housewives' actress had paid $15,000 to improve her daughter's SAT score in 2017. Felicity has also been charged with an year of probation, $30,000 fine and 250 hours of community service.",Times Now,https://www.timesnownews.com/entertainment/news/international-news/article/felicity-huffman-sentenced-to-14-days-in-prison-over-college-admission-scam/488497?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1552,My father doesn't give my number to anyone: Sonam on nepotism,"When Dulquer Salmaan said that his father doesn't entertain calls related to work for his son, his 'The Zoya Factor' co-star Sonam Kapoor revealed that her father Anil Kapoor doesn't even give her number to anyone. Talking about nepotism, Sonam added, ""Any smart person or someone with wisdom should get online and look for its [nepotism] meaning.""",Times Now,https://www.timesnownews.com/entertainment/news/people/article/exclusive-sonam-kapoor-on-nepotism-debate-my-father-doesnt-even-give-my-number-to-anyone/487910?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1554,Dharmendra breaks down on the sets of Superstar Singer,"On the sets of the reality show 'Superstar Singer', actor Dharmendra couldn't control his tears when he watched a video of his journey from Punjab to Bollywood. ""Rula diya yaar, tumne mujhe rula diya. Yahi mai khwab dekhta tha yahan aane ke,"" Dharmendra said. ""Us pul...se kehta hu ki Dharmendra tu actor ban gaya yaar,"" he added.",Hindustan Times,https://www.hindustantimes.com/bollywood/dharmendra-can-t-control-his-tears-on-superstar-singer-as-he-revisits-his-childhood-watch/story-4FDOwDNW3lphsCGso2iPJM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1556,BJP MPs replace Congress leaders as heads of parliamentary panels,BJP MPs on Friday replaced Congress leaders in two crucial parliamentary panels- the standing committees on finance and external affairs. BJP MP Jayant Sinha has replaced Congress' Veerappa Moily and PP Chaudhary has replaced Shashi Tharoor as heads of the panels on finance and external affairs respectively. Tharoor will now head the Standing Committee on Information Technology.,Times Now,https://www.timesnownews.com/india/article/bjp-mps-replace-congress-leaders-as-heads-of-key-parliamentary-panel-rahul-gandhi-on-defence-committee/488516?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1557,Tripura CM to donate salary for installing dustbins in rural areas,"Tripura CM Biplab Kumar Deb will donate his six months' salary to install dustbins in 1,100 panchayats and village committees of the state as part of BJP's 'Seva Saptah' campaign. ""We are committed to making Tripura garbage-free,"" he said. BJP will observe 'Seva Saptah' from September 14 to mark the birthday of Prime Minister Narendra Modi.",ANI,https://www.aninews.in/news/national/general-news/tripura-cm-to-donate-salary-for-installing-dustbins-in-rural-areas20190913211720/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1558,Breaking Bad's 'Walter White' lookalike wanted in meth possession case,"Police in US' Illinois are hunting for a man resembling Bryan Cranston's Breaking Bad character 'Walter White' in a meth possession case. A mugshot of 50-year-old Todd Barrick has gone viral after the Galesburg Police Department released the photo on Facebook. ""Please check the nearest car wash or storage centre,"" a Breaking Bad fan commented on the picture.",Daily Mail,https://www.dailymail.co.uk/news/article-7448553/Walter-White-lookalike-wanted-Illinois-breaking-meth-possession-parole.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1562,Zomato to launch original food-centric video streaming service,"Food delivery giant Zomato has announced a foray into video streaming with ""Zomato Originals"" and will launch 18 original food-centric shows over the next three months, starting September 16. The shows will be available under a new ""Videos"" tab in the Zomato app. Videos will have a 3-15 minute duration and mainly revolve around recipes and 'Sneak Peek' restaurant stories.",Entrackr,https://entrackr.com/2019/09/zomato-forays-into-video-streaming/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1563,People stared at me when I told my name: MK Stalin on 1989 Russia trip,"Speaking about his visit to Russia in 1989, M Karunanidhi's son and DMK President MK Stalin said, ""At a Russian airport, I was asked to mention my name. When I said 'Stalin' many people...started looking at me."" He stated that officials asked him several questions while checking his passport, adding, ""Many people in Russia didn't like Joseph Stalin.""",Hindustan Times,https://www.hindustantimes.com/south/was-asked-several-questions-dmk-chief-stalin-s-name-raised-eyebrows-in-russia/story-pIr5Tvmz9EE6WLN6xpbJPJ.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1564,Contact with Vikram lander looks less & less probable: ISRO official,"An ISRO official has said that establishing contact with Chandrayaan-2's Vikram lander looks ""less and less probable"". ""With every passing minute, the situation becomes worse only,"" the official added. Another ISRO official said that hard-landing of Vikram lander has made the task of establishing contact with it much difficult as it may not have the ""right orientation to receive signals"".",Hindustan Times,https://www.hindustantimes.com/india-news/isro-now-has-just-a-week-to-establish-contact-with-moon-lander-vikram/story-ElehIMEp3eHnF6LkGnihPP.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1565,"UP CM, ministers to pay own taxes as state ends 38-yr-old practice","The Uttar Pradesh government on Friday decided that the Chief Minister and other state ministers will pay their own income taxes, ending the around 38-year-old practice of state government doing so. ""The decision has been taken on the directives of CM Yogi Adityanath,"" Finance Minister Suresh Kumar Khanna said. The direction comes after the law was criticised in the media.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/13/yogi-government-ends-four-decade-old-practice-of-state-exchequer-paying-ministers-taxes-2033243.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1566,"68-yr-old man fakes name, passport to impersonate 89-yr-old; arrested","A 68-year-old Punjab man impersonating an 89-year-old was caught by the immigration authorities at Delhi airport after he landed from Hong Kong with a fake passport. Gurdip Singh had used the fake passport and a fake name (Karnail Singh) to get permanent residence ID of Hong Kong, police said. He had been travelling abroad with fake passport for 11 years.",Twitter,https://twitter.com/FaiHaider/status/1172378001100554241?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1567,"Ex-IAS officer BN Yugandhar, father of Microsoft CEO, passes away at 80",Microsoft Chief Executive Officer Satya Nadella's father and former IAS officer BN Yugandhar passed away aged 80 in Hyderabad on Friday after a brief illness. Yugandhar was an IAS officer of 1962 batch and had served as Planning Commission member during Manmohan Singh's tenure as PM. He had also served as director of Lal Bahadur Shastri National Academy of Administration.,Deccan Herald,https://www.deccanherald.com/national/south/microsoft-ceo-satya-nadellas-father-passes-away-761213.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1568,"Pak delegation skips SCO conference in Delhi, attends only dinner",A Pakistani delegation skipped the Shanghai Cooperation Organisation (SCO) military medicine conference organised in Delhi on Thursday and only attended the dinner later that evening. The inaugural session of the two-day conference was addressed by Defence Minister Rajnath Singh. The conference was attended by around 27 international and 40 Indian delegates.,ANI,https://www.aninews.in/news/national/general-news/pak-skips-sco-military-medicine-meet-attends-only-dinner20190913195850/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1569,Tiananmen Square 'Tank Man' photographer Charlie Cole passes away,"Charlie Cole, one of the four photographers who captured the 'Tank Man' protester at China's Tiananmen Square in 1989, passed away at the age of 64 in Bali last week. Cole won the World Press Photo award for his picture in 1990. Cole had hidden the undeveloped film roll in the bathroom, fearing he would be searched by Chinese authorities.",The New Indian Express,http://www.newindianexpress.com/world/2019/sep/13/famous-tiananmen-square-tank-man-photographer-charlie-cole-passes-away-2033096.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1570,China tells state firms to take control of Hong Kong firms: Reports,"China has called on its biggest state-run firms to take control of Hong Kong companies instead of just holding stakes in them, Reuters reported. China urged representatives from nearly 100 of China's largest state-run companies to help calm the unrest in Hong Kong. The companies reportedly pledged to invest more in key Hong Kong industries, including real estate and tourism.",Reuters,https://www.reuters.com/article/us-hongkong-protests-soe-exclusive/exclusive-china-prods-state-firms-to-boost-investment-in-crisis-hit-hong-kong-idUSKCN1VY08C?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1572,Not scared of making mistake: Goyal on crediting Einstein for gravity,"Commerce Minister Piyush Goyal has acknowledged that he made a mistake by crediting the discovery of gravity to Albert Einstein instead of Isaac Newton. ""Mistakes are made by everybody and I'm not one of them who is scared of making a mistake,"" he said. ""Einstein has said, 'A person who never made a mistake never tried anything new',"" Goyal added.",Hindustan Times,https://www.hindustantimes.com/india-news/everyone-makes-mistakes-piyush-goyal-hits-out-at-critics-over-einstein-gaffe/story-UjhduFszAdXEovK2SxSD1J.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1573,Dream of seeing Real Madrid in the NBA: Real Madrid president,"Real Madrid president Florentino Perez has said that he dreams of seeing Real Madrid's basketball team play in the NBA. ""I have asked us to be included in the Eastern Conference, but they say that's far away... [T]here are Greek and Turkish clubs with which we could have a European Conference,"" Perez added about the creation of NBA's European division.",The Independent,https://www.independent.co.uk/sport/football/european/real-madrid-florentino-perez-dream-play-nba-basketball-a9103606.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1574,Playing Federer or Nadal will be psychologically challenging: Murray,"Former world number one Andy Murray has said he needs four or five months to play top-level tennis and taking on Roger Federer or Rafael Nadal would probably be ""psychologically challenging"". ""I need to be patient and not expect too much too soon,"" he added. The 32-year-old is regaining his fitness after a hip resurfacing procedure in January.",Reuters,https://www.reuters.com/article/us-tennis-murray/murray-hopes-to-be-fit-enough-by-next-year-to-play-federer-nadal-idUSKCN1VY0N5?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1575,Google Search results to give prominence to original reporting,"Google has announced it will give better recognition to original news reporting by displaying it prominently in 'Search' results and ensuring it stays there longer. With the updated Search algorithm, readers interested in a piece of news can find where it was originally reported. Google said the move would benefit publishers by expanding the readership of their original news stories.",Engadget,https://www.engadget.com/2019/09/12/google-search-original-reporting-news/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1576,Google agrees to pay nearly €1 bn to settle French tax probe,"Google has agreed to pay €965 million to settle a tax dispute with France. The settlement, ending a four-year-old financial fraud investigation by authorities into Google's tax affairs and activities in France, comprises a €500-million fine and €465-million additional taxes. In July, France approved a 3% digital tax on about 30 tech giants with over €750 million revenue including Google.",Deccan Herald,https://www.deccanherald.com/business/business-news/google-agrees-about-1-bn-euro-tax-deal-with-france-761152.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1577,WeWork cuts CEO Adam Neumann's voting power amid IPO plans,"Co-working space startup WeWork's owner The We Company has cut the voting power of Co-founder and CEO Adam Neumann to reportedly revive demand for its planned IPO. The startup, seeking a valuation of less than half from before, said the changes were ""in response to market feedback"". It decreased Neumann's superior voting shares to 10 votes per share from 20.",Reuters,https://www.reuters.com/article/wework-ipo-idUSL3N2641R8?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1578,"Govt may cap Ola, Uber surge price at thrice the base fare","The government will likely cap the surge price charged by cab aggregators like Ola and Uber at three times the base price during peak hours, reports said. The upcoming regulations for ride-hailing platforms will also address passenger safety issues and types of vehicles allowed. This follows the new motor vehicle law recognising cab aggregators as marketplaces for the first time.",Entrackr,https://entrackr.com/2019/09/govt-uber-ola-cap-surge-prices-max-3x/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1579,Fintech startup Lendingkart's COO Mukul Sachan resigns,"The COO of Ahmedabad-based Lendingkart, Mukul Sachan, has quit the fintech startup. Sachan, who had co-founded Lendingkart along with Harshvardhan Lunia in 2014, will continue as a mentor and a consultant for the digital lending startup and may reportedly start a new venture. An IIM graduate, Sachan earlier worked as a scientist at the Indian Space Research Organisation (ISRO).",YourStory,https://yourstory.com/2019/09/mukul-sachan-lending-startup-lendingkart-resigns?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1580,Environmental pollution in China in decline: Study,"According to a new international research study, environmental pollution in China as a whole has begun to decline. The study also shows that China has improved in 12 of the 17 Sustainable Development Goals (SDGs) during the last 40 years. Researchers studied statistics for economic growth, environmental conditions, regional differences, and social inequality, among other factors.",Phys,https://phys.org/news/2019-09-environmental-pollution-china-decreases.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1581,"Left activists, police clash in WB during protest over unemployment","Clashes broke out in West Bengal's Howrah on Friday between the police and the Left activists, who were demanding employment for the youth. Several people on the two sides suffered injuries in the clash, a police officer said. The police also used water cannons to disperse the activists, who reportedly pelted stones at them.",The Financial Express,https://www.financialexpress.com/india-news/left-activists-cops-clash-near-west-bengal-secretariat/1705565/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1583,Gurugram couple stabbed to death before their 7-year-old son,"A couple was stabbed to death on Thursday in Gurugram in front of their seven-year-old son. The couple, identified as Vikram Singh and Jyoti, was allegedly stabbed by their friend Abhinav who has been arrested by the police. Abhinav stabbed the couple after an argument over money that he lent to Vikram for getting him a job abroad, police said.",India.com,https://www.india.com/news/india/gurugram-couple-stabbed-to-death-in-front-of-their-7-year-old-kid-3772728/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1585,Used hairdresser's hand in magazine as I had short nails: Neetu on old pic,"Actress Neetu Kapoor on Friday shared the picture of an old magazine cover featuring her. She captioned the post, ""#funfact Rakesh Shrestha ace photographer (Rohan Shrestha's dad) had a cover concept...face with red lipstick and red nails!!!"" ""Since my nails were short we used my hairdresser's hand...the hand posture looks so weird,"" Neetu further revealed.",Instagram,https://www.instagram.com/p/B2Vl83egaZw/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1586,"Smith registers 10th straight 50+ score vs England, breaks world record","Australia batsman Steve Smith slammed his 10th straight 50-plus score against England in Test cricket on Friday, breaking the world record for scoring the most 50-plus scores in a row against a single nation. The previous record was set by Inzamam-ul-Haq, who hit nine consecutive 50-plus scores against England from 2001 to 2006.",ICC,https://www.icc-cricket.com/match/8977?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1587,"Co-pilot left plane's cockpit after panic attack, captain landed it himself","An EasyJet co-pilot suffered a mid-air panic attack and left the cockpit of a plane, carrying 148 passengers, which was approaching Glasgow International Airport, an Air Accidents Investigation Branch report said. The captain landed the plane on his own after the co-pilot became incapacitated. His anxiety was triggered by a go-around the day before at 30 feet, the report added.",AAIB,https://www.gov.uk/aaib-reports?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1588,First-ever arrested landing of naval Tejas successfully executed in Goa,"The first-ever arrested landing of Light Combat Aircraft (LCA) Tejas (Navy) was successfully executed by Defence Research and Development Organisation (DRDO) and Aeronautical Development Agency (ADA) at INS Hansa, a shore-based facility in Goa. After a series of successful trials on the shore based facility, the LCA will attempt landing on the deck of carrier INS Vikramaditya.",Twitter,https://twitter.com/PBNS_India/status/1172453231747665922?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1590,Is Centre contemplating rules on social media-Aadhaar linkage: SC,The Supreme Court today sought a response from Centre on whether it is contemplating formulation of any guidelines regarding linking of social media with Aadhaar. The division bench of justices Deepak Gupta and Aniruddha Bose sought Centre's response by September 24. Several petitions are pending before various high courts seeking direction for interlinking of Aadhaar with social media accounts.,ANI,https://www.aninews.in/news/national/general-news/sc-asks-centre-if-it-plans-to-frame-policy-to-link-aadhaar-with-social-media20190913152605/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1591,4 Indian men drown in manure tank at farm in Italy,"Four men from Punjab, aged between 28 and 48, drowned in a manure tank on a dairy farm in Italy. Investigators believe that three men died after jumping in to rescue a worker who had been emptying the tank. The farm, located about 45 km from the city of Milan, was owned by two of the deceased, who were brothers.",Times Now,https://www.timesnownews.com/india/article/4-indian-men-drown-in-italian-farm-manure-tank/488183?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1592,Melania criticised over coat showing plane flying into tower on 9/11,"US First Lady Melania Trump was criticised over a coat she wore in a 9/11 tribute image, with social media users claiming the stitching on it apparently resembled a plane flying into a tower. The image was shared by US President Donald Trump on Twitter, with the caption, ""We will never forget 9.11.01."" The White House called the criticism ""ridiculous"".",Daily Mail,https://www.dailymail.co.uk/femail/article-7457163/Melania-Trump-criticized-9-11-tribute-outfit.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1593,8 Indian-Americans held for distributing millions of opioid pills,"Eight Indian-Americans were arrested for their alleged involvement in the distribution of millions of opioid pills smuggled from India. The accused allegedly operated out of a warehouse in New York, where they repackaged the pills and mailed them to customers. If convicted, seven of the accused may face up to five-year jail, while the eighth accused may face 25-year imprisonment.",ANI,https://www.aninews.in/news/world/us/usa-8-indian-americans-arrested-for-importing-distributing-opioid-pills20190913164740/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1594,Bangladesh removes Pakistan's name from all border pillars,"Border Guard Bangladesh has removed Pakistan's name from all the border pillars installed along its border with India. Bangladesh took the step to remove the border pillars, which were installed after the Partition in 1947, for the first time since its independence in 1971. The pillars were erected in several border areas, including Naogaon, Sylhet and Chittagong.",India.com,https://www.india.com/news/world/bangladesh-removes-pakistans-name-from-border-pillars-3773022/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1595,London Stock Exchange rejects Hong Kong Exchanges' $39 bn takeover bid,London Stock Exchange (LSE) board has unanimously rejected Hong Kong Exchanges and Clearing's $39 billion takeover offer. The 300-year-old British bourse said it remains committed to its proposed acquisition of financial information provider Refinitiv. Hong Kong Exchanges said its takeover would only happen if the LSE ended its deal with Refinitiv.,Reuters,https://in.reuters.com/article/lse-m-a-hkexlse/london-stock-exchange-rejects-hong-kongs-39-bln-takeover-offer-idINKCN1VY1A2?il=0&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1597,Delhi Police investigates Budweiser owner in tax evasion case,Delhi Police is investigating a case of alleged tax evasion involving Budweiser owner AB InBev after receiving a request from the Delhi government. Local authorities barred AB InBev in July from selling its beer in Delhi for three years over alleged tax evasion. Delhi Police said it would conduct its own probe before registering a formal case.,Reuters,https://in.reuters.com/article/ab-inbev-india/police-probing-ab-inbev-in-new-delhi-tax-evasion-case-idINKCN1VY17V?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1600,"Worked my arse off, didn't eat many roasts at home: Mitchell Marsh","Australia's Mitchell Marsh, who took a five-for in fifth Ashes Test, said he made a lot of lifestyle changes to perform better. ""I eat a lot...My mum likes to feed me...I haven't had as many roasts at home in last six months,"" said Marsh, who's playing a Test after eight months. ""I...worked my arse off...to get another opportunity,"" he added.",Reuters,https://in.reuters.com/article/cricket-ashes-marsh/marsh-hopes-forgoing-mums-cooking-helps-earn-australias-respect-idINKCN1VY03X?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
